State,District,Market,Crop,Date,Min_Price_Rs_per_Quintal,Max_Price_Rs_per_Quintal,Modal_Price_Rs_per_Quintal
Maharashtra,Nashik,Central Mandi,Groundnut,2023-06-01,5687.3,6676.4,6181.85
Maharashtra,Nashik,Central Mandi,Groundnut,2023-07-01,5926.62,6957.33,6441.97
Maharashtra,Nashik,Main Market,Groundnut,2023-08-01,5439.74,6385.78,5912.76
Maharashtra,Nashik,Central Mandi,Groundnut,2023-09-01,5234.66,6145.04,5689.85
Maharashtra,Nashik,Agricultural Market,Groundnut,2023-10-01,5508.68,6466.72,5987.7
Maharashtra,Nashik,Central Mandi,Groundnut,2023-11-01,5270.08,6186.61,5728.34
Maharashtra,Nashik,Agricultural Market,Groundnut,2023-12-01,5256.52,6170.7,5713.61
Maharashtra,Nashik,Central Mandi,Groundnut,2024-01-01,5510.64,6469.02,5989.83
Maharashtra,Nashik,Main Market,Groundnut,2024-02-01,6165.57,7237.85,6701.71
Maharashtra,Nashik,Central Mandi,Groundnut,2024-03-01,6196.44,7274.08,6735.26
Maharashtra,Nashik,Central Mandi,Groundnut,2024-04-01,6509.68,7641.79,7075.73
Maharashtra,Nashik,Agricultural Market,Groundnut,2024-05-01,6045.66,7097.08,6571.37
Maharashtra,Nashik,Main Market,Groundnut,2024-06-01,6083.33,7141.3,6612.31
Maharashtra,Nashik,Central Mandi,Groundnut,2024-07-01,5943.95,6977.69,6460.82
Maharashtra,Nashik,Agricultural Market,Groundnut,2024-08-01,4863.38,5709.19,5286.28
Maharashtra,Nashik,Agricultural Market,Groundnut,2024-09-01,5431.32,6375.89,5903.61
Maharashtra,Nashik,Agricultural Market,Groundnut,2024-10-01,5218.19,6125.7,5671.95
Maharashtra,Nashik,Main Market,Groundnut,2024-11-01,5415.68,6357.54,5886.61
Maharashtra,Nashik,Agricultural Market,Groundnut,2024-12-01,4697.85,5514.87,5106.36
Maharashtra,Nashik,Agricultural Market,Groundnut,2025-01-01,6280.16,7372.36,6826.26
Maharashtra,Nashik,Main Market,Groundnut,2025-02-01,6240.53,7325.84,6783.19
Maharashtra,Nashik,Agricultural Market,Groundnut,2025-03-01,5972.44,7011.12,6491.78
Maharashtra,Nashik,Main Market,Groundnut,2025-04-01,7001.45,8219.09,7610.27
Maharashtra,Nashik,Agricultural Market,Groundnut,2025-05-01,6102.0,7163.21,6632.6
Maharashtra,Nashik,Main Market,Groundnut,2025-06-01,5715.54,6709.55,6212.54
Maharashtra,Nashik,Main Market,Groundnut,2025-07-01,5761.05,6762.98,6262.01
Maharashtra,Nashik,Main Market,Groundnut,2025-08-01,5488.05,6442.5,5965.27
Maharashtra,Nashik,Main Market,Groundnut,2025-09-01,5539.59,6503.0,6021.29
Maharashtra,Nashik,Main Market,Groundnut,2025-10-01,5262.58,6177.81,5720.2
Maharashtra,Nashik,Main Market,Groundnut,2025-11-01,5218.46,6126.02,5672.24
Maharashtra,Nashik,Central Mandi,Groundnut,2025-12-01,5980.82,7020.97,6500.9
Maharashtra,Nashik,Main Market,Chilli,2020-01-01,8620.33,10119.52,9369.93
Maharashtra,Nashik,Main Market,Chilli,2020-02-01,10103.68,11860.85,10982.27
Maharashtra,Nashik,Agricultural Market,Chilli,2020-03-01,10956.9,12862.44,11909.67
Maharashtra,Nashik,Central Mandi,Chilli,2020-04-01,11345.49,13318.62,12332.06
Maharashtra,Nashik,Central Mandi,Chilli,2020-05-01,10322.02,12117.15,11219.58
Maharashtra,Nashik,Central Mandi,Chilli,2020-06-01,10874.56,12765.78,11820.17
Maharashtra,Nashik,Central Mandi,Chilli,2020-07-01,9205.34,10806.27,10005.81
Maharashtra,Nashik,Main Market,Chilli,2020-08-01,8488.12,9964.32,9226.22
Maharashtra,Nashik,Main Market,Chilli,2020-09-01,8524.11,10006.57,9265.34
Maharashtra,Nashik,Central Mandi,Chilli,2020-10-01,8733.85,10252.78,9493.31
Maharashtra,Nashik,Central Mandi,Chilli,2020-11-01,8430.67,9896.87,9163.77
Maharashtra,Nashik,Central Mandi,Chilli,2020-12-01,8451.63,9921.47,9186.55
Maharashtra,Nashik,Agricultural Market,Chilli,2021-01-01,9790.78,11493.52,10642.15
Maharashtra,Nashik,Central Mandi,Chilli,2021-02-01,11143.39,13081.37,12112.38
Maharashtra,Nashik,Central Mandi,Chilli,2021-03-01,11130.58,13066.33,12098.45
Maharashtra,Nashik,Central Mandi,Chilli,2021-04-01,11211.48,13161.3,12186.39
Maharashtra,Nashik,Main Market,Chilli,2021-05-01,11155.13,13095.15,12125.14
Maharashtra,Nashik,Central Mandi,Chilli,2021-06-01,10344.02,12142.98,11243.5
Maharashtra,Nashik,Main Market,Chilli,2021-07-01,10560.46,12397.06,11478.76
Maharashtra,Nashik,Agricultural Market,Chilli,2021-08-01,9449.87,11093.33,10271.6
Maharashtra,Nashik,Main Market,Chilli,2021-09-01,9307.89,10926.66,10117.28
Maharashtra,Nashik,Agricultural Market,Chilli,2021-10-01,8817.85,10351.39,9584.62
Maharashtra,Nashik,Agricultural Market,Chilli,2021-11-01,8955.86,10513.4,9734.63
Maharashtra,Nashik,Main Market,Chilli,2021-12-01,9122.19,10708.66,9915.43
Maharashtra,Nashik,Central Mandi,Chilli,2022-01-01,9872.19,11589.09,10730.64
Maharashtra,Nashik,Main Market,Chilli,2022-02-01,10095.51,11851.25,10973.38
Maharashtra,Nashik,Central Mandi,Chilli,2022-03-01,11770.37,13817.39,12793.88
Maharashtra,Nashik,Main Market,Chilli,2022-04-01,12491.39,14663.81,13577.6
Maharashtra,Nashik,Agricultural Market,Chilli,2022-05-01,11355.18,13330.0,12342.59
Maharashtra,Nashik,Main Market,Chilli,2022-06-01,9634.29,11309.82,10472.05
Maharashtra,Nashik,Main Market,Chilli,2022-07-01,10186.1,11957.59,11071.85
Maharashtra,Nashik,Main Market,Chilli,2022-08-01,8256.27,9692.14,8974.21
Maharashtra,Nashik,Central Mandi,Chilli,2022-09-01,9186.18,10783.77,9984.97
Maharashtra,Nashik,Agricultural Market,Chilli,2022-10-01,9423.23,11062.06,10242.65
Maharashtra,Nashik,Central Mandi,Chilli,2022-11-01,8617.94,10116.71,9367.32
Maharashtra,Nashik,Agricultural Market,Chilli,2022-12-01,9635.64,11311.41,10473.53
Maharashtra,Nashik,Agricultural Market,Chilli,2023-01-01,9844.79,11556.93,10700.86
Maharashtra,Nashik,Main Market,Chilli,2023-02-01,10520.32,12349.94,11435.13
Maharashtra,Nashik,Agricultural Market,Chilli,2023-03-01,11325.35,13294.97,12310.16
Maharashtra,Nashik,Main Market,Chilli,2023-04-01,11780.92,13829.78,12805.35
Maharashtra,Nashik,Main Market,Chilli,2023-05-01,12572.88,14759.47,13666.17
Maharashtra,Nashik,Main Market,Chilli,2023-06-01,10733.76,12600.5,11667.13
Maharashtra,Nashik,Central Mandi,Chilli,2023-07-01,11203.53,13151.97,12177.75
Maharashtra,Nashik,Agricultural Market,Chilli,2023-08-01,9285.41,10900.27,10092.84
Maharashtra,Nashik,Central Mandi,Chilli,2023-09-01,9040.77,10613.08,9826.92
Maharashtra,Nashik,Central Mandi,Chilli,2023-10-01,9141.51,10731.33,9936.42
Maharashtra,Nashik,Agricultural Market,Chilli,2023-11-01,9351.67,10978.05,10164.86
Maharashtra,Nashik,Central Mandi,Chilli,2023-12-01,10165.51,11933.42,11049.46
Maharashtra,Nashik,Agricultural Market,Chilli,2024-01-01,10028.06,11772.07,10900.06
Maharashtra,Nashik,Agricultural Market,Chilli,2024-02-01,10885.81,12779.0,11832.4
Maharashtra,Nashik,Central Mandi,Chilli,2024-03-01,12279.92,14415.56,13347.74
Maharashtra,Nashik,Main Market,Chilli,2024-04-01,12499.96,14673.86,13586.91
Maharashtra,Nashik,Agricultural Market,Chilli,2024-05-01,10688.88,12547.81,11618.34
Maharashtra,Nashik,Main Market,Chilli,2024-06-01,12768.27,14988.84,13878.56
Maharashtra,Nashik,Agricultural Market,Chilli,2024-07-01,10115.92,11875.21,10995.56
Maharashtra,Nashik,Agricultural Market,Chilli,2024-08-01,9482.94,11132.15,10307.54
Maharashtra,Nashik,Agricultural Market,Chilli,2024-09-01,10159.59,11926.47,11043.03
Maharashtra,Nashik,Central Mandi,Chilli,2024-10-01,9883.01,11601.8,10742.4
Maharashtra,Nashik,Agricultural Market,Chilli,2024-11-01,8976.93,10538.13,9757.53
Maharashtra,Nashik,Central Mandi,Chilli,2024-12-01,9868.09,11584.28,10726.19
Maharashtra,Nashik,Main Market,Chilli,2025-01-01,10688.13,12546.93,11617.53
Maharashtra,Nashik,Central Mandi,Chilli,2025-02-01,12152.55,14266.03,13209.29
Maharashtra,Nashik,Central Mandi,Chilli,2025-03-01,12142.64,14254.4,13198.52
Maharashtra,Nashik,Agricultural Market,Chilli,2025-04-01,12559.64,14743.93,13651.78
Maharashtra,Nashik,Main Market,Chilli,2025-05-01,11548.5,13556.94,12552.72
Maharashtra,Nashik,Agricultural Market,Chilli,2025-06-01,11773.28,13820.8,12797.04
Maharashtra,Nashik,Main Market,Chilli,2025-07-01,10699.82,12560.65,11630.24
Maharashtra,Nashik,Main Market,Chilli,2025-08-01,10630.34,12479.1,11554.72
Maharashtra,Nashik,Central Mandi,Chilli,2025-09-01,10297.13,12087.93,11192.53
Maharashtra,Nashik,Main Market,Chilli,2025-10-01,10054.19,11802.74,10928.47
Maharashtra,Nashik,Central Mandi,Chilli,2025-11-01,10633.9,12483.27,11558.58
Maharashtra,Nashik,Main Market,Chilli,2025-12-01,10990.42,12901.8,11946.11
Maharashtra,Pune,Central Mandi,Rice,2020-01-01,2155.1,2529.9,2342.5
Maharashtra,Pune,Agricultural Market,Rice,2020-02-01,1948.03,2286.82,2117.43
Maharashtra,Pune,Central Mandi,Rice,2020-03-01,2141.5,2513.93,2327.72
Maharashtra,Pune,Agricultural Market,Rice,2020-04-01,2164.02,2540.37,2352.19
Maharashtra,Pune,Agricultural Market,Rice,2020-05-01,2423.39,2844.85,2634.12
Maharashtra,Pune,Agricultural Market,Rice,2020-06-01,2058.9,2416.97,2237.94
Maharashtra,Pune,Agricultural Market,Rice,2020-07-01,2127.68,2497.71,2312.7
Maharashtra,Pune,Agricultural Market,Rice,2020-08-01,1766.48,2073.69,1920.08
Maharashtra,Pune,Main Market,Rice,2020-09-01,1981.62,2326.25,2153.94
Maharashtra,Pune,Agricultural Market,Rice,2020-10-01,1662.31,1951.4,1806.85
Maharashtra,Pune,Central Mandi,Rice,2020-11-01,1957.94,2298.45,2128.19
Maharashtra,Pune,Central Mandi,Rice,2020-12-01,1860.18,2183.68,2021.93
Maharashtra,Pune,Main Market,Rice,2021-01-01,1942.43,2280.24,2111.34
Maharashtra,Pune,Main Market,Rice,2021-02-01,1990.45,2336.61,2163.53
Maharashtra,Pune,Main Market,Rice,2021-03-01,2407.02,2825.63,2616.33
Maharashtra,Pune,Agricultural Market,Rice,2021-04-01,2528.62,2968.37,2748.5
Maharashtra,Pune,Main Market,Rice,2021-05-01,2310.9,2712.79,2511.84
Maharashtra,Pune,Main Market,Rice,2021-06-01,2136.1,2507.59,2321.85
Maharashtra,Pune,Main Market,Rice,2021-07-01,2133.41,2504.44,2318.92
Maharashtra,Pune,Agricultural Market,Rice,2021-08-01,1985.08,2330.31,2157.7
Maharashtra,Pune,Agricultural Market,Rice,2021-09-01,1775.92,2084.78,1930.35
Maharashtra,Pune,Main Market,Rice,2021-10-01,1717.37,2016.04,1866.7
Maharashtra,Pune,Agricultural Market,Rice,2021-11-01,1719.01,2017.96,1868.48
Maharashtra,Pune,Main Market,Rice,2021-12-01,1875.79,2202.01,2038.9
Maharashtra,Pune,Agricultural Market,Rice,2022-01-01,2242.0,2631.92,2436.96
Maharashtra,Pune,Central Mandi,Rice,2022-02-01,2282.11,2678.99,2480.55
Maharashtra,Pune,Agricultural Market,Rice,2022-03-01,2271.12,2666.1,2468.61
Maharashtra,Pune,Central Mandi,Rice,2022-04-01,2379.77,2793.64,2586.7
Maharashtra,Pune,Agricultural Market,Rice,2022-05-01,2296.71,2696.14,2496.42
Maharashtra,Pune,Agricultural Market,Rice,2022-06-01,2258.64,2651.44,2455.04
Maharashtra,Pune,Agricultural Market,Rice,2022-07-01,2234.39,2622.98,2428.68
Maharashtra,Pune,Central Mandi,Rice,2022-08-01,2045.31,2401.02,2223.17
Maharashtra,Pune,Agricultural Market,Rice,2022-09-01,1814.35,2129.89,1972.12
Maharashtra,Pune,Main Market,Rice,2022-10-01,1795.4,2107.64,1951.52
Maharashtra,Pune,Agricultural Market,Rice,2022-11-01,1892.82,2222.0,2057.41
Maharashtra,Pune,Agricultural Market,Rice,2022-12-01,1893.56,2222.88,2058.22
Maharashtra,Pune,Central Mandi,Rice,2023-01-01,2034.8,2388.67,2211.73
Maharashtra,Pune,Central Mandi,Rice,2023-02-01,2250.0,2641.3,2445.65
Maharashtra,Pune,Main Market,Rice,2023-03-01,2400.65,2818.15,2609.4
Maharashtra,Pune,Central Mandi,Rice,2023-04-01,2152.67,2527.05,2339.86
Maharashtra,Pune,Main Market,Rice,2023-05-01,2350.91,2759.76,2555.33
Maharashtra,Pune,Main Market,Rice,2023-06-01,2391.0,2806.83,2598.91
Maharashtra,Pune,Agricultural Market,Rice,2023-07-01,2083.27,2445.58,2264.42
Maharashtra,Pune,Agricultural Market,Rice,2023-08-01,2209.46,2593.71,2401.58
Maharashtra,Pune,Central Mandi,Rice,2023-09-01,1906.59,2238.17,2072.38
Maharashtra,Pune,Main Market,Rice,2023-10-01,1968.05,2310.32,2139.18
Maharashtra,Pune,Central Mandi,Rice,2023-11-01,2252.76,2644.55,2448.66
Maharashtra,Pune,Agricultural Market,Rice,2023-12-01,2198.25,2580.55,2389.4
Maharashtra,Pune,Main Market,Rice,2024-01-01,2241.1,2630.86,2435.98
Maharashtra,Pune,Central Mandi,Rice,2024-02-01,2332.74,2738.44,2535.59
Maharashtra,Pune,Main Market,Rice,2024-03-01,2328.43,2733.37,2530.9
Maharashtra,Pune,Central Mandi,Rice,2024-04-01,2534.37,2975.14,2754.75
Maharashtra,Pune,Agricultural Market,Rice,2024-05-01,2200.43,2583.11,2391.77
Maharashtra,Pune,Main Market,Rice,2024-06-01,2297.31,2696.84,2497.07
Maharashtra,Pune,Central Mandi,Rice,2024-07-01,2250.59,2642.0,2446.29
Maharashtra,Pune,Main Market,Rice,2024-08-01,2115.94,2483.93,2299.94
Maharashtra,Pune,Main Market,Rice,2024-09-01,1932.72,2268.85,2100.79
Maharashtra,Pune,Agricultural Market,Rice,2024-10-01,2014.46,2364.8,2189.63
Maharashtra,Pune,Main Market,Rice,2024-11-01,2118.92,2487.43,2303.17
Maharashtra,Pune,Main Market,Rice,2024-12-01,2088.01,2451.14,2269.57
Maharashtra,Pune,Central Mandi,Rice,2025-01-01,2196.83,2578.89,2387.86
Maharashtra,Pune,Central Mandi,Rice,2025-02-01,2481.06,2912.55,2696.8
Maharashtra,Pune,Agricultural Market,Rice,2025-03-01,2379.0,2792.74,2585.87
Maharashtra,Pune,Agricultural Market,Rice,2025-04-01,2446.24,2871.67,2658.95
Maharashtra,Pune,Main Market,Rice,2025-05-01,2526.91,2966.37,2746.64
Maharashtra,Pune,Agricultural Market,Rice,2025-06-01,2440.45,2864.87,2652.66
Maharashtra,Pune,Agricultural Market,Rice,2025-07-01,1844.41,2165.17,2004.79
Maharashtra,Pune,Central Mandi,Rice,2025-08-01,2130.8,2501.37,2316.09
Maharashtra,Pune,Main Market,Rice,2025-09-01,1863.77,2187.91,2025.84
Maharashtra,Pune,Agricultural Market,Rice,2025-10-01,2044.77,2400.38,2222.57
Maharashtra,Pune,Central Mandi,Rice,2025-11-01,1996.55,2343.77,2170.16
Maharashtra,Pune,Agricultural Market,Rice,2025-12-01,2297.07,2696.56,2496.81
Maharashtra,Pune,Main Market,Maize,2020-01-01,1712.23,2010.01,1861.12
Maharashtra,Pune,Agricultural Market,Maize,2020-02-01,1881.51,2208.72,2045.11
Maharashtra,Pune,Agricultural Market,Maize,2020-03-01,1959.58,2300.38,2129.98
Maharashtra,Pune,Central Mandi,Maize,2020-04-01,1803.81,2117.52,1960.66
Maharashtra,Pune,Main Market,Maize,2020-05-01,1806.4,2120.56,1963.48
Maharashtra,Pune,Central Mandi,Maize,2020-06-01,1816.71,2132.66,1974.69
Maharashtra,Pune,Central Mandi,Maize,2020-07-01,1613.22,1893.77,1753.5
Maharashtra,Pune,Central Mandi,Maize,2020-08-01,1605.53,1884.75,1745.14
Maharashtra,Pune,Main Market,Maize,2020-09-01,1498.6,1759.22,1628.91
Maharashtra,Pune,Main Market,Maize,2020-10-01,1560.06,1831.37,1695.72
Maharashtra,Pune,Main Market,Maize,2020-11-01,1429.3,1677.87,1553.59
Maharashtra,Pune,Central Mandi,Maize,2020-12-01,1676.77,1968.38,1822.58
Maharashtra,Pune,Agricultural Market,Maize,2021-01-01,1769.95,2077.77,1923.86
Maharashtra,Pune,Agricultural Market,Maize,2021-02-01,1787.84,2098.77,1943.3
Maharashtra,Pune,Agricultural Market,Maize,2021-03-01,1857.24,2180.24,2018.74
Maharashtra,Pune,Central Mandi,Maize,2021-04-01,1977.36,2321.25,2149.31
Maharashtra,Pune,Main Market,Maize,2021-05-01,2005.41,2354.18,2179.79
Maharashtra,Pune,Main Market,Maize,2021-06-01,2051.35,2408.11,2229.73
Maharashtra,Pune,Central Mandi,Maize,2021-07-01,1808.9,2123.49,1966.19
Maharashtra,Pune,Main Market,Maize,2021-08-01,1735.41,2037.22,1886.32
Maharashtra,Pune,Central Mandi,Maize,2021-09-01,1529.17,1795.11,1662.14
Maharashtra,Pune,Central Mandi,Maize,2021-10-01,1636.77,1921.43,1779.1
Maharashtra,Pune,Main Market,Maize,2021-11-01,1522.23,1786.97,1654.6
Maharashtra,Pune,Agricultural Market,Maize,2021-12-01,1606.59,1885.99,1746.29
Maharashtra,Pune,Central Mandi,Maize,2022-01-01,1867.71,2192.53,2030.12
Maharashtra,Pune,Main Market,Maize,2022-02-01,1804.77,2118.64,1961.7
Maharashtra,Pune,Agricultural Market,Maize,2022-03-01,2024.85,2377.0,2200.93
Maharashtra,Pune,Main Market,Maize,2022-04-01,1951.39,2290.76,2121.07
Maharashtra,Pune,Central Mandi,Maize,2022-05-01,1987.77,2333.47,2160.62
Maharashtra,Pune,Central Mandi,Maize,2022-06-01,1839.26,2159.13,1999.2
Maharashtra,Pune,Central Mandi,Maize,2022-07-01,1831.68,2150.24,1990.96
Maharashtra,Pune,Main Market,Maize,2022-08-01,1833.51,2152.38,1992.94
Maharashtra,Pune,Main Market,Maize,2022-09-01,1570.67,1843.82,1707.25
Maharashtra,Pune,Central Mandi,Maize,2022-10-01,1750.93,2055.44,1903.18
Maharashtra,Pune,Agricultural Market,Maize,2022-11-01,1706.96,2003.82,1855.39
Maharashtra,Pune,Agricultural Market,Maize,2022-12-01,1783.13,2093.24,1938.19
Maharashtra,Pune,Agricultural Market,Maize,2023-01-01,1864.61,2188.89,2026.75
Maharashtra,Pune,Main Market,Maize,2023-02-01,2062.99,2421.77,2242.38
Maharashtra,Pune,Main Market,Maize,2023-03-01,1963.52,2305.0,2134.26
Maharashtra,Pune,Main Market,Maize,2023-04-01,2000.97,2348.96,2174.97
Maharashtra,Pune,Main Market,Maize,2023-05-01,2019.42,2370.63,2195.02
Maharashtra,Pune,Main Market,Maize,2023-06-01,2018.42,2369.45,2193.94
Maharashtra,Pune,Main Market,Maize,2023-07-01,1768.28,2075.81,1922.05
Maharashtra,Pune,Main Market,Maize,2023-08-01,1847.21,2168.46,2007.84
Maharashtra,Pune,Main Market,Maize,2023-09-01,1728.4,2029.0,1878.7
Maharashtra,Pune,Central Mandi,Maize,2023-10-01,1684.1,1976.99,1830.54
Maharashtra,Pune,Central Mandi,Maize,2023-11-01,1765.99,2073.12,1919.55
Maharashtra,Pune,Central Mandi,Maize,2023-12-01,1683.0,1975.69,1829.34
Maharashtra,Pune,Central Mandi,Maize,2024-01-01,2038.24,2392.71,2215.47
Maharashtra,Pune,Agricultural Market,Maize,2024-02-01,2071.28,2431.5,2251.39
Maharashtra,Pune,Central Mandi,Maize,2024-03-01,2289.2,2687.32,2488.26
Maharashtra,Pune,Agricultural Market,Maize,2024-04-01,2138.53,2510.45,2324.49
Maharashtra,Pune,Agricultural Market,Maize,2024-05-01,1946.28,2284.76,2115.52
Maharashtra,Pune,Central Mandi,Maize,2024-06-01,1961.07,2302.12,2131.6
Maharashtra,Pune,Agricultural Market,Maize,2024-07-01,1945.9,2284.31,2115.11
Maharashtra,Pune,Central Mandi,Maize,2024-08-01,1780.68,2090.36,1935.52
Maharashtra,Pune,Agricultural Market,Maize,2024-09-01,1635.18,1919.56,1777.37
Maharashtra,Pune,Central Mandi,Maize,2024-10-01,1642.41,1928.05,1785.23
Maharashtra,Pune,Agricultural Market,Maize,2024-11-01,1706.28,2003.02,1854.65
Maharashtra,Pune,Main Market,Maize,2024-12-01,1822.16,2139.05,1980.6
Maharashtra,Pune,Main Market,Maize,2025-01-01,2137.29,2508.99,2323.14
Maharashtra,Pune,Agricultural Market,Maize,2025-02-01,1937.92,2274.94,2106.43
Maharashtra,Pune,Central Mandi,Maize,2025-03-01,2163.71,2540.01,2351.86
Maharashtra,Pune,Agricultural Market,Maize,2025-04-01,2005.91,2354.76,2180.34
Maharashtra,Pune,Central Mandi,Maize,2025-05-01,2166.64,2543.44,2355.04
Maharashtra,Pune,Agricultural Market,Maize,2025-06-01,2024.06,2376.07,2200.07
Maharashtra,Pune,Main Market,Maize,2025-07-01,2011.08,2360.83,2185.96
Maharashtra,Pune,Central Mandi,Maize,2025-08-01,1767.4,2074.78,1921.09
Maharashtra,Pune,Agricultural Market,Maize,2025-09-01,1919.66,2253.51,2086.58
Maharashtra,Pune,Main Market,Maize,2025-10-01,1600.92,1879.34,1740.13
Maharashtra,Pune,Agricultural Market,Maize,2025-11-01,1686.21,1979.46,1832.84
Maharashtra,Pune,Agricultural Market,Maize,2025-12-01,1921.13,2255.24,2088.19
Maharashtra,Pune,Agricultural Market,Cotton,2020-01-01,6240.1,7325.34,6782.72
Maharashtra,Pune,Agricultural Market,Cotton,2020-02-01,6697.79,7862.62,7280.2
Maharashtra,Pune,Main Market,Cotton,2020-03-01,7199.46,8451.54,7825.5
Maharashtra,Pune,Agricultural Market,Cotton,2020-04-01,7211.04,8465.13,7838.08
Maharashtra,Pune,Main Market,Cotton,2020-05-01,7000.44,8217.91,7609.17
Maharashtra,Pune,Agricultural Market,Cotton,2020-06-01,6646.93,7802.92,7224.93
Maharashtra,Pune,Main Market,Cotton,2020-07-01,6492.32,7621.42,7056.87
Maharashtra,Pune,Agricultural Market,Cotton,2020-08-01,5751.81,6752.12,6251.96
Maharashtra,Pune,Agricultural Market,Cotton,2020-09-01,6477.58,7604.12,7040.85
Maharashtra,Pune,Agricultural Market,Cotton,2020-10-01,6259.03,7347.56,6803.29
Maharashtra,Pune,Central Mandi,Cotton,2020-11-01,5697.78,6688.7,6193.24
Maharashtra,Pune,Agricultural Market,Cotton,2020-12-01,5939.61,6972.58,6456.1
Maharashtra,Pune,Main Market,Cotton,2021-01-01,6736.08,7907.57,7321.83
Maharashtra,Pune,Central Mandi,Cotton,2021-02-01,7249.56,8510.35,7879.95
Maharashtra,Pune,Agricultural Market,Cotton,2021-03-01,7345.93,8623.49,7984.71
Maharashtra,Pune,Main Market,Cotton,2021-04-01,6624.22,7776.26,7200.24
Maharashtra,Pune,Main Market,Cotton,2021-05-01,6809.0,7993.18,7401.09
Maharashtra,Pune,Central Mandi,Cotton,2021-06-01,7180.74,8429.56,7805.15
Maharashtra,Pune,Main Market,Cotton,2021-07-01,6327.26,7427.65,6877.45
Maharashtra,Pune,Main Market,Cotton,2021-08-01,6340.29,7442.94,6891.61
Maharashtra,Pune,Central Mandi,Cotton,2021-09-01,5668.12,6653.88,6161.0
Maharashtra,Pune,Agricultural Market,Cotton,2021-10-01,5774.87,6779.2,6277.04
Maharashtra,Pune,Agricultural Market,Cotton,2021-11-01,4806.35,5642.24,5224.29
Maharashtra,Pune,Agricultural Market,Cotton,2021-12-01,5608.07,6583.39,6095.73
Maharashtra,Pune,Main Market,Cotton,2022-01-01,6819.49,8005.49,7412.49
Maharashtra,Pune,Central Mandi,Cotton,2022-02-01,7322.34,8595.79,7959.07
Maharashtra,Pune,Central Mandi,Cotton,2022-03-01,6613.82,7764.05,7188.94
Maharashtra,Pune,Agricultural Market,Cotton,2022-04-01,7200.28,8452.5,7826.39
Maharashtra,Pune,Main Market,Cotton,2022-05-01,7465.61,8763.98,8114.8
Maharashtra,Pune,Agricultural Market,Cotton,2022-06-01,7079.55,8310.78,7695.16
Maharashtra,Pune,Central Mandi,Cotton,2022-07-01,6218.96,7300.51,6759.73
Maharashtra,Pune,Agricultural Market,Cotton,2022-08-01,6259.0,7347.52,6803.26
Maharashtra,Pune,Main Market,Cotton,2022-09-01,6467.95,7592.81,7030.38
Maharashtra,Pune,Central Mandi,Cotton,2022-10-01,5834.95,6849.72,6342.34
Maharashtra,Pune,Agricultural Market,Cotton,2022-11-01,6109.55,7172.08,6640.81
Maharashtra,Pune,Central Mandi,Cotton,2022-12-01,6106.34,7168.31,6637.32
Maharashtra,Pune,Central Mandi,Cotton,2023-01-01,6933.57,8139.41,7536.49
Maharashtra,Pune,Main Market,Cotton,2023-02-01,6958.23,8168.35,7563.29
Maharashtra,Pune,Agricultural Market,Cotton,2023-03-01,7809.65,9167.85,8488.75
Maharashtra,Pune,Main Market,Cotton,2023-04-01,7613.07,8937.09,8275.08
Maharashtra,Pune,Central Mandi,Cotton,2023-05-01,7737.35,9082.97,8410.16
Maharashtra,Pune,Main Market,Cotton,2023-06-01,7372.13,8654.24,8013.19
Maharashtra,Pune,Central Mandi,Cotton,2023-07-01,6689.19,7852.53,7270.86
